TmStamp,RecNum,BattV_Min,TrackerWM_Avg,Tracker2WM_Avg,ShadowWM_Avg,SunWM_Avg,ShadowbandWM_Avg,DNICalc_Avg,AirTC_Avg,RH,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,BP_mB_Avg,UVA_Avg,UVB_Avg
28/04/2022 12:00:00,10293,13.64,917.9164,0,65.6063,643.4971,59.22011,922.9909,20.54,51.3,1.094,128.6,29.72,996.6139,0.01968438,0.009366878
28/04/2022 13:00:00,10294,13.61,908.9555,0,72.9763,679.2678,64.96521,913.0228,22.96,45.4,1.292,98,38.74,996.1396,0.02021836,0.009367997
28/04/2022 14:00:00,10295,13.61,915.4049,0,66.17246,661.6902,60.03698,919.6476,24.53,42.69,1.49,111.6,31.29,995.2661,0.02039529,0.009367661
28/04/2022 15:00:00,10296,13.63,888.822,0,63.88622,580.0012,58.38232,893.4252,24.87,43.9,2.113,114.3,32.51,994.4128,0.02054302,0.009367744
28/04/2022 16:00:00,10297,13.63,820.694,0,60.56868,440.2979,54.67009,825.4459,24.36,48.05,2.044,122.2,32.96,994.2692,0.02047428,0.009367744
28/04/2022 17:00:00,10298,13.62,680.0586,0,51.34539,257.3306,46.18996,679.9074,23.28,51.74,1.985,117.9,31.77,994.442,0.02047428,0.00937009
28/04/2022 18:00:00,10299,13.65,313.4332,0,23.1531,66.82581,21.77253,253.2786,20.92,65.22,1.344,138.2,24.56,994.478,0.02045136,0.009390407
28/04/2022 19:00:00,10300,13.61,0.04629714,0,1.007163,1.054709,1.08433,0,18.14,75.87,0.692,155.6,18.31,994.5405,0.01994944,0.009474659
28/04/2022 20:00:00,10301,13.64,0,0,0,0,0,0,15.54,82.9,0.312,156,39.89,994.3229,0.018602,0.009455574
28/04/2022 21:00:00,10302,13.65,0,0,0,0,0,0,13.49,86.6,0.002,335.7,0.272,994.218,0.01825073,0.009505326
28/04/2022 22:00:00,10303,13.65,0,0,0,0,0,0,12.2,88.3,0.036,301.2,5.127,994.4048,0.01834365,0.009509155
28/04/2022 23:00:00,10304,13.61,0,0,0,0,0,0,11.94,95.2,0.586,22.86,17.42,994.7913,0.01866496,0.00951539
29/04/2022 00:00:00,10305,13.65,0.0002327602,0,0,0,0,0,12.01,97.4,0.867,24.39,25.48,995.3817,0.01873401,0.00952632
29/04/2022 01:00:00,10306,13.64,0.09147393,0,0,0,0.009979702,0,11.12,98.4,0.929,290.3,22.05,995.7518,0.01896318,0.009541187
29/04/2022 02:00:00,10307,13.65,0.149899,0,0,0.02114157,0.08035038,0,11.36,98.9,0.782,347.5,47.12,996.2805,0.01888293,0.009540404
29/04/2022 03:00:00,10308,13.65,0,0,0,0,0,0,12.01,98.5,0.979,3.724,52.59,997.0494,0.01856204,0.009527883
29/04/2022 04:00:00,10309,13.64,0,0,0,0,0,0,11.57,98.2,0.744,298,19.55,997.6074,0.01914676,0.009539614
29/04/2022 05:00:00,10310,13.64,0,0,0,0,0,0,12.72,88.1,2.198,314.7,24.87,998.0455,0.01892892,0.009548997
29/04/2022 06:00:00,10311,13.64,0.01606047,0,0,0.0002052535,0,0,13.01,87.3,2.243,340.5,32.22,998.8086,0.01857339,0.009502866
29/04/2022 07:00:00,10312,13.6,0.03654393,0,0,0.003899814,0,0,13.06,87,2.2,326.7,28.36,999.682,0.01867667,0.009513026
29/04/2022 08:00:00,10313,13.61,0,0,5.0251,5.10531,4.824831,0.06267925,13.1,89,2.05,326.1,28.23,1000.267,0.01868816,0.009494257
29/04/2022 09:00:00,10314,13.63,21.62642,0,58.2679,65.23912,52.43639,29.07271,13.28,88.7,1.72,309.8,24.97,1001.208,0.01902064,0.00940589
29/04/2022 10:00:00,10315,13.63,121.3868,0,215.0437,261.8661,191.9965,129.2548,14.64,84.2,2.985,295.6,25.36,1001.757,0.01908933,0.009367581
29/04/2022 11:00:00,10316,13.64,0.7228535,0,186.3261,187.0972,176.55,1.371891,15.2,80.4,1.516,310.1,28.43,1002.384,0.01936151,0.009366963
29/04/2022 12:00:00,10317,13.64,0.4575196,0,79.36176,79.70372,75.86356,0.5233651,15.13,93.4,0.967,15.43,38.62,1002.681,0.01943036,0.00936784
29/04/2022 13:00:00,10318,13.63,0.3353854,0,165.2805,165.9248,157.2841,1.020209,14.41,96.2,1.884,68.42,25.72,1002.804,0.02034986,0.009366841
29/04/2022 14:00:00,10319,13.63,0.9989358,0,302.3016,303.724,284.8444,2.217596,15.06,85.5,0.752,317.6,28.04,1002.386,0.0198911,0.009367635
29/04/2022 15:00:00,10320,13.55,56.77811,0,302.8103,334.6805,272.7697,54.63058,16.86,74.29,0.81,312.5,40.52,1002.244,0.0195898,0.009367082
29/04/2022 16:00:00,10321,13.63,34.96369,0,176.8896,193.2563,159.1516,38.27387,17.57,71.07,0.903,330.1,41.42,1002.293,0.01988517,0.009367273
29/04/2022 17:00:00,10322,13.62,16.7398,0,100.7349,106.1974,92.54871,15.65048,17.29,76.31,1.34,165.4,32.32,1002.594,0.01994235,0.009369627
29/04/2022 18:00:00,10323,13.65,181.0081,0,38.6862,59.06703,35.26855,137.6308,17.24,74.48,0.573,137.2,23.04,1002.626,0.01943887,0.009377386
29/04/2022 19:00:00,10324,13.62,0.02978902,0,0.3010211,0.3078375,0.4101336,0,15.78,85.7,0.125,123.7,14.26,1002.959,0.01969379,0.00946789
29/04/2022 20:00:00,10325,13.62,0,0,0,0,0,0,14.34,89.2,0.086,305.7,6.615,1003.466,0.01998326,0.009530258
29/04/2022 21:00:00,10326,13.63,0,0,0,0,0,0,14.27,89.5,0.088,22.87,10.48,1004.157,0.02021215,0.009568599
29/04/2022 22:00:00,10327,13.61,0,0,0,0,0,0,14.32,90.7,0.741,18.73,19.67,1004.75,0.01983379,0.009514646
29/04/2022 23:00:00,10328,13.62,0,0,0,0,0,0,14.24,91.1,0.132,338.6,15.4,1005.234,0.01969585,0.009497465
30/04/2022 00:00:00,10329,13.63,0,0,0,0,0,0,13.9,92.9,0.186,12.58,11.45,1005.765,0.02012079,0.0095459
30/04/2022 01:00:00,10330,13.61,0,0,0,0,0,0,13.72,94,0.009,282.3,0.716,1005.579,0.0201324,0.009555276
30/04/2022 02:00:00,10331,13.63,0,0,0,0,0,0,13.27,94.6,0.4,13.36,15.21,1005.749,0.02018984,0.009556832
30/04/2022 03:00:00,10332,13.64,0,0,0,0,0,0,12.86,95.3,0,0,0,1005.632,0.01968558,0.009552128
30/04/2022 04:00:00,10333,13.61,0,0,0,0,0,0,12.27,96.2,0.09,318.1,10.46,1005.525,0.0198576,0.009566983
30/04/2022 05:00:00,10334,13.64,0,0,0,0,0,0,11.83,96.8,0.008,12.3,0.919,1005.599,0.01965122,0.009563074
30/04/2022 06:00:00,10335,13.65,0,0,0,0,0,0,11.78,97.1,0.637,280.9,16.49,1005.758,0.01999518,0.009551343
30/04/2022 07:00:00,10336,13.6,0,0,0,0,0,0,11.84,97.3,0.581,281.1,8.73,1006,0.01996078,0.009555253
30/04/2022 08:00:00,10337,13.63,59.09177,0,14.16406,20.68943,12.30538,44.17867,11.67,97.1,0.328,279.7,10.09,1006.618,0.01983467,0.009474707
30/04/2022 09:00:00,10338,13.65,475.1279,0,59.53175,171.7491,47.83931,479.7977,13.69,93,0.218,16.03,9.85,1007.493,0.02000664,0.009368354
30/04/2022 10:00:00,10339,13.62,710.5109,0,73.88898,357.3891,60.04124,713.247,15.9,81.8,0.679,29.77,23.49,1008.003,0.01935313,0.00936679
30/04/2022 11:00:00,10340,13.63,718.9791,0,101.3886,482.6489,82.63049,723.5085,17.79,66.46,0.877,100.5,50.21,1008.222,0.02019009,0.009367572
30/04/2022 12:00:00,10341,13.62,865.3593,0,86.0994,626.1395,75.49953,872.7769,18.36,61.72,1.971,124.8,33.2,1008.327,0.02041786,0.009367676
30/04/2022 13:00:00,10342,13.63,856.0947,0,96.89124,663.3939,83.20216,863.5007,18.96,61.24,2.137,132.4,36.89,1007.906,0.02054006,0.009367938
30/04/2022 14:00:00,10343,13.61,851.2139,0,93.34058,642.3903,80.47459,858.8394,19.49,60.41,2.052,134.6,35.02,1007.21,0.02052764,0.009367237
30/04/2022 15:00:00,10344,13.63,815.1084,0,88.19791,557.2859,76.28754,822.6277,19.39,58.99,2.861,132,34.3,1007.041,0.0205039,0.009367284
30/04/2022 16:00:00,10345,13.61,745.108,0,81.99066,421.9212,70.77184,752.1699,18.8,64.69,3.454,136,34.83,1007.199,0.02059551,0.009368072
30/04/2022 17:00:00,10346,13.62,547.7569,0,68.994,229.6866,58.6715,551.7432,17.48,67.41,4.401,135.6,31.67,1007.467,0.02048184,0.009368789
30/04/2022 18:00:00,10347,13.64,211.535,0,27.62446,55.62315,24.74452,168.4774,16.29,75.71,3.682,136.2,32.78,1007.689,0.02057612,0.009419437
30/04/2022 19:00:00,10348,13.63,0.0009309067,0,0.4103297,0.4611413,0.469109,0,15.1,81.2,1.96,129.3,32.66,1008.218,0.02047633,0.009613927
30/04/2022 20:00:00,10349,13.64,0,0,0,0,0,0,14.25,86.4,1.39,126.3,30.93,1008.976,0.02036206,0.009654568
30/04/2022 21:00:00,10350,13.62,0,0,0,0,0,0,13.35,88.7,0.333,186.3,26.57,1009.301,0.02041939,0.00965926
30/04/2022 22:00:00,10351,13.64,0,0,0,0,0,0,11.85,91.6,0.4,278.2,12.09,1009.49,0.02019009,0.009611558
30/04/2022 23:00:00,10352,13.64,0,0,0,0,0,0,10.97,93.2,0.496,283.5,22.4,1009.806,0.02002943,0.009598272
01/05/2022 00:00:00,10353,13.62,0,0,0,0,0,0,10.88,93.3,0.594,264.1,34.41,1009.918,0.0201213,0.009594354
01/05/2022 01:00:00,10354,13.62,0,0,0,0,0,0,10.57,93.9,0.46,263,11.79,1009.726,0.02016716,0.009599827
01/05/2022 02:00:00,10355,13.63,0,0,0,0,0,0,10.51,94.3,0.76,275.9,12.14,1009.7,0.01992639,0.009623288
01/05/2022 03:00:00,10356,13.62,0,0,0,0,0,0,9.77,95.1,0.606,282.7,13.86,1009.483,0.02004104,0.009614686
01/05/2022 04:00:00,10357,13.62,0,0,0,0,0,0,9.45,95.2,0.386,281,7.534,1009.177,0.01992639,0.009611558
01/05/2022 05:00:00,10358,13.63,0,0,0,0,0,0,9.19,95.7,0.82,277.7,14.43,1008.962,0.01970855,0.009602174
01/05/2022 06:00:00,10359,13.62,0,0,0,0,0,0,9.11,95.6,0.564,281.8,13.74,1009.055,0.01967415,0.009614686
01/05/2022 07:00:00,10360,13.64,0,0,0,0,0,0,8.61,95.6,0.458,284.8,10.42,1009.328,0.01969709,0.0095967
01/05/2022 08:00:00,10361,13.62,134.1952,0,9.703067,23.01402,9.089041,78.61497,8.78,94,0.439,289,6.21,1009.541,0.02005251,0.00954196
01/05/2022 09:00:00,10362,13.62,617.7001,0,38.03543,178.2426,32.44986,618.8511,11.87,76.79,0.462,281.2,10.68,1010.082,0.02005251,0.009375392
01/05/2022 10:00:00,10363,13.6,794.6027,0,48.98642,363.0819,41.78467,798.6835,15.84,70.3,0.26,280.8,17.98,1010.336,0.02038499,0.009368354
01/05/2022 11:00:00,10364,13.64,879.7687,0,52.64289,519.0142,48.14668,886.3209,17.33,67.26,0.946,145.7,32.66,1010.095,0.02029327,0.009367572
01/05/2022 12:00:00,10365,13.6,915.3599,0,55.74486,623.4258,51.25814,923.0367,19.14,53.66,0.896,127.2,32.89,1009.612,0.02043049,0.009366815
01/05/2022 13:00:00,10366,13.62,926.6494,0,56.03736,664.6331,52.55231,933.3266,21.43,51.58,1.244,132,30.71,1008.844,0.02057651,0.009367022
01/05/2022 14:00:00,10367,13.63,917.4713,0,57.75497,645.5741,54.47381,925.289,22.5,46.89,1.802,120,32.37,1007.843,0.02054753,0.009367437
01/05/2022 15:00:00,10368,13.64,882.3925,0,57.65786,560.296,53.92592,888.7629,23.05,51.5,2.082,104.4,31.18,1007.103,0.02054335,0.009367723
01/05/2022 16:00:00,10369,13.57,812.7939,0,56.50721,423.0282,51.94002,818.4506,22.2,53.43,2.413,115.1,33.96,1007.084,0.02060031,0.009367744
01/05/2022 17:00:00,10370,13.63,674.9815,0,47.50515,245.0945,43.27716,676.7502,21.07,60.3,1.942,110.1,34.13,1007.184,0.02061177,0.009367744
01/05/2022 18:00:00,10371,13.63,330.4097,0,21.54561,64.95522,20.17463,269.5629,19.89,64.54,0.802,127.5,26.61,1007.162,0.02058986,0.00939972
01/05/2022 19:00:00,10372,13.64,0.006050882,0,0.06799654,0.07716093,0.2072331,0,17.46,74.83,0.373,300.6,26.81,1007.135,0.02056031,0.009579186
01/05/2022 20:00:00,10373,13.61,0.0004654531,0,0,0,0,0,15.31,82.3,0.058,337.6,6.97,1006.872,0.02042709,0.009567206
01/05/2022 21:00:00,10374,13.65,0,0,0,0,0,0,13.83,85,0.232,311.8,10.82,1007.349,0.02039576,0.009577973
01/05/2022 22:00:00,10375,13.62,0,0,0,0,0,0,13.1,88.8,0.573,351.4,17.62,1007.327,0.02019009,0.00961625
01/05/2022 23:00:00,10376,13.6,0,0,0,0,0,0,12.32,90.5,0.025,312.6,3.02,1007.13,0.02015569,0.00960061
02/05/2022 00:00:00,10377,13.64,0,0,0,0,0,0,11.41,91.9,0.077,308.2,7.152,1006.854,0.02024741,0.009592008
02/05/2022 01:00:00,10378,13.63,0,0,0,0,0,0,11.28,92.5,0.093,323.9,5.145,1006.037,0.0200869,0.009615468
02/05/2022 02:00:00,10379,13.64,0,0,0,0,0,0,11.17,91.5,0.052,327.9,6.454,1005.386,0.02001811,0.009653785
02/05/2022 03:00:00,10380,13.61,0,0,0,0,0,0,11.05,90.7,0.054,289.4,5.728,1005.026,0.01994932,0.00961234
02/05/2022 04:00:00,10381,13.62,0,0,0,0,0,0,10.65,88.6,0.182,285.8,11.65,1004.31,0.01997225,0.00963971
02/05/2022 05:00:00,10382,13.6,0.02583804,0,0,0,0,0,10.97,84,0.967,279.2,22.08,1003.904,0.0200869,0.009708527
02/05/2022 06:00:00,10383,13.63,0.006284977,0,0,0,0,0,10.92,81.9,0.643,332.3,32.62,1003.674,0.02027034,0.009728859
02/05/2022 07:00:00,10384,13.64,0.002094939,0,0,0,0,0,10.75,83.8,0.486,306.6,23.33,1003.674,0.02027034,0.009742153
02/05/2022 08:00:00,10385,13.61,134.6102,0,16.58493,29.64343,15.25299,73.41664,11.57,76.69,0.438,339.3,11.19,1003.419,0.02025888,0.00960843
02/05/2022 09:00:00,10386,13.64,617.998,0,44.52135,182.6036,39.00634,617.0584,15.27,64.75,0.407,346.9,43.9,1003.456,0.02009837,0.00937852
02/05/2022 10:00:00,10387,13.64,801.2846,0,47.2771,360.6073,40.97191,804.5227,21.2,41.27,0.188,148,15.6,1003.693,0.02014423,0.009368354
02/05/2022 11:00:00,10388,13.64,882.6395,0,52.31407,516.1539,47.68328,887.2485,23.76,39.83,0.63,139.9,18.38,1003.367,0.02038251,0.00936696
02/05/2022 12:00:00,10389,13.64,919.3677,0,59.46323,625.7275,55.7384,926.6313,25.32,34.42,1.259,149.3,22.13,1002.999,0.02053498,0.009368292
02/05/2022 13:00:00,10390,13.6,876.7814,0,83.14347,655.4498,74.18192,883.0932,27.73,33.43,1.605,141.1,26.88,1002.265,0.02058885,0.009367744
02/05/2022 14:00:00,10391,13.62,776.887,0,135.6914,631.1024,116.8074,784.4482,28.55,25.92,2.044,127.3,31.1,1001.467,0.02058885,0.009367744
02/05/2022 15:00:00,10392,13.64,558.3217,0,185.5345,499.1428,155.2352,560.9088,28.26,28.85,2.306,127,30.68,1000.977,0.02062322,0.009367744
02/05/2022 16:00:00,10393,13.61,492.1843,0,143.515,366.1993,122.5134,495.9192,26.8,33.61,1.623,116.1,29.31,1000.773,0.02062322,0.009367744
02/05/2022 17:00:00,10394,13.64,303.1,0,99.29364,192.1467,85.34282,304.6278,25.35,35.04,2.004,112.8,32.7,1000.795,0.02061177,0.009368527
02/05/2022 18:00:00,10395,13.62,68.63584,0,37.82816,48.4846,34.7767,60.48018,23.22,42.03,0.257,115.5,33.79,1001.103,0.02062322,0.009414634
02/05/2022 19:00:00,10396,13.64,0.02535872,0,0.01482366,0.07611298,0.30884,0,20.4,46.78,0.872,283.8,14.85,1001.011,0.02058885,0.009558424
02/05/2022 20:00:00,10397,13.65,0.08050112,0,0,0,0,0,17.88,51.06,0.906,287.7,15.73,1001.469,0.02055482,0.009556841
02/05/2022 21:00:00,10398,13.61,0.003025435,0,0,0,0,0,16.12,64.16,0.616,273,11.43,1001.966,0.02049156,0.009567461
02/05/2022 22:00:00,10399,13.63,0.03304717,0,0,0,0,0,16.04,52.61,0.765,307.6,25.94,1001.327,0.02041476,0.009595402
02/05/2022 23:00:00,10400,13.63,0,0,0,0,0,0,15.78,58.1,1.012,281.8,16.15,1001.157,0.02031286,0.009615659
03/05/2022 00:00:00,10401,13.65,0.002792718,0,0,0,0,0,14.47,73.5,1.193,124.3,68.77,1001.619,0.02037247,0.009649935
03/05/2022 01:00:00,10402,13.62,0,0,0,0,0,0,14.04,83.1,0.812,263.6,21.01,1002.033,0.02008688,0.00963893
03/05/2022 02:00:00,10403,13.64,0.01699154,0,0,0,0,0,12.67,82.7,0.458,301.3,15.11,1001.69,0.02027034,0.009644402
03/05/2022 03:00:00,10404,13.46,0,0,0,0,0,0,11.76,88.7,0.476,125.7,26.1,1001.815,0.02021287,0.009651448
03/05/2022 04:00:00,10405,13.64,0.05493188,0,0,0.01149444,0,0,11.93,96,0.414,282.4,17.15,1002.161,0.01943339,0.009580277
03/05/2022 05:00:00,10406,13.6,0.00837947,0,0,0.00944169,0,0,11.21,96.8,0.513,293.7,46.22,1002.153,0.0195939,0.009583405
03/05/2022 06:00:00,10407,13.64,0,0,0,0,0,0,11.43,95.3,1.161,274.9,14.98,1002.663,0.01970855,0.009557599
03/05/2022 07:00:00,10408,13.56,0.07704448,0,0.005932439,0.08744028,0.02021577,0,10.99,95.6,1.291,280.1,18.9,1002.91,0.01980027,0.009576367
03/05/2022 08:00:00,10409,13.64,0.002560392,0,7.243608,7.233426,6.557498,0.2228451,11.93,97.3,0.995,273.3,21.24,1003.75,0.02005222,0.009525554
